YearMonth,month,year,Agency,SKU,Avg_Population_2017,Avg_Yearly_Household_Income_2017,Easter.Day,Good.Friday,New.Year,Christmas,Labor.Day,Independence.Day,Revolution.Day.Memorial,Regional.Games,FIFA.U.17.World.Cup,Football.Gold.Cup,Beer.Capital,Music.Fest,Volume,Soda_Volume,Industry_Volume,Price,Sales,Promotions,Avg_Max_Temp,SKU_index,Agency_index,month_index
201308,8,2013,Agency_58,SKU_01,1620969,105857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6532.056,757916529,532480057,1285.132863,1176.320146,108.812717,24.9027027,1,58,8
201308,8,2013,Agency_58,SKU_02,1620969,105857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2869.236,757916529,532480057,1285.348647,1178.167611,107.181036,24.9027027,2,58,8
201308,8,2013,Agency_58,SKU_03,1620969,105857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,471.3066,757916529,532480057,1322.497935,1164.310403,158.187532,24.9027027,3,58,8
201308,8,2013,Agency_58,SKU_04,1620969,105857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1712.712,757916529,532480057,2053.508034,1879.491877,174.016157,24.9027027,4,58,8
201308,8,2013,Agency_58,SKU_05,1620969,105857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1587.723,757916529,532480057,1412.282152,1298.79818,113.483972,24.9027027,5,58,8
201308,8,2013,Agency_58,SKU_07,1620969,105857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.675,757916529,532480057,1224.81527,1148.034315,76.780955,24.9027027,7,58,8
201308,8,2013,Agency_58,SKU_17,1620969,105857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,757916529,532480057,0,0,0,24.9027027,17,58,8
201308,8,2013,Agency_58,SKU_23,1620969,105857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,757916529,532480057,0,0,0,24.9027027,23,58,8
201308,8,2013,Agency_59,SKU_01,1219986,218902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9847.44,757916529,532480057,1288.562053,1205.4929,83.069153,24.9027027,1,59,8
201308,8,2013,Agency_59,SKU_02,1219986,218902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2570.832,757916529,532480057,1289.724752,1219.879475,69.845277,24.9027027,2,59,8
201308,8,2013,Agency_59,SKU_03,1219986,218902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1310.031,757916529,532480057,1324.345529,1161.233015,163.112514,24.9027027,3,59,8
201308,8,2013,Agency_59,SKU_04,1219986,218902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1769.838,757916529,532480057,2058.520293,1821.212267,237.308026,24.9027027,4,59,8
201308,8,2013,Agency_59,SKU_05,1219986,218902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1759.10325,757916529,532480057,1417.5558,1332.384118,85.171682,24.9027027,5,59,8
201308,8,2013,Agency_59,SKU_07,1219986,218902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.93,757916529,532480057,1220.420875,1172.899911,47.520964,24.9027027,7,59,8
201308,8,2013,Agency_59,SKU_17,1219986,218902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,757916529,532480057,0,0,0,24.9027027,17,59,8
201308,8,2013,Agency_60,SKU_01,2180611,211936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11700.3975,757916529,532480057,1286.461264,1193.694055,92.767209,24.9027027,1,60,8
201308,8,2013,Agency_60,SKU_02,2180611,211936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3344.652,757916529,532480057,1287.050758,1198.044062,89.006696,24.9027027,2,60,8
201308,8,2013,Agency_60,SKU_03,2180611,211936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,735.5124,757916529,532480057,1324.812522,1157.665247,167.147275,24.9027027,3,60,8
201308,8,2013,Agency_60,SKU_04,2180611,211936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2050.8705,757916529,532480057,2048.161622,1896.512514,151.649108,24.9027027,4,60,8
201308,8,2013,Agency_60,SKU_05,2180611,211936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2231.32425,757916529,532480057,1414.492709,1324.492321,90.000388,24.9027027,5,60,8
201308,8,2013,Agency_60,SKU_07,2180611,211936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73.455,757916529,532480057,1225.102677,1119.252164,105.850513,24.9027027,7,60,8
201308,8,2013,Agency_60,SKU_23,2180611,211936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,757916529,532480057,0,0,0,24.9027027,23,60,8
201309,9,2013,Agency_01,SKU_01,153733,120207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,147.744,789624076,454252482,1234.802266,1152.156204,82.646062,26.888,1,1,9
201309,9,2013,Agency_01,SKU_02,153733,120207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,106.164,789624076,454252482,1201.931142,1129.154946,72.776196,26.888,2,1,9
201309,9,2013,Agency_01,SKU_03,153733,120207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65.988,789624076,454252482,1313.160393,1212.999182,100.161211,26.888,3,1,9
201309,9,2013,Agency_01,SKU_04,153733,120207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344.9961,789624076,454252482,1939.189195,1649.029202,290.159993,26.888,4,1,9
201309,9,2013,Agency_01,SKU_05,153733,120207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20.8953,789624076,454252482,1363.92428,1300.597945,63.326335,26.888,5,1,9
201309,9,2013,Agency_01,SKU_11,153733,120207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18.744,789624076,454252482,1772.995678,1739.791253,33.204425,26.888,11,1,9
201309,9,2013,Agency_02,SKU_01,3137874,240809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5978.988,789624076,454252482,1231.421783,1021.069793,210.35199,29.63902439,1,2,9
201309,9,2013,Agency_02,SKU_02,3137874,240809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8003.0175,789624076,454252482,1236.332377,1030.40436,205.928017,29.63902439,2,2,9
201309,9,2013,Agency_02,SKU_03,3137874,240809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15621.645,789624076,454252482,1326.436984,1227.352262,99.084722,29.63902439,3,2,9
201309,9,2013,Agency_02,SKU_04,3137874,240809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4879.596,789624076,454252482,1867.784657,1681.86158,185.923077,29.63902439,4,2,9
201309,9,2013,Agency_02,SKU_05,3137874,240809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3040.42575,789624076,454252482,1369.118793,1142.601121,226.517672,29.63902439,5,2,9
201309,9,2013,Agency_02,SKU_11,3137874,240809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,29.63902439,11,2,9
201309,9,2013,Agency_02,SKU_12,3137874,240809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73.2,789624076,454252482,1104.03,1104.03,0,29.63902439,12,2,9
201309,9,2013,Agency_02,SKU_31,3137874,240809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70.8,789624076,454252482,1122.711864,1122.711864,0,29.63902439,31,2,9
201309,9,2013,Agency_02,SKU_34,3137874,240809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,106.2,789624076,454252482,1122.711864,1122.711864,0,29.63902439,34,2,9
201309,9,2013,Agency_03,SKU_01,1538040,217280,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2764.584,789624076,454252482,1257.490053,1078.79099,178.699063,29.85641026,1,3,9
201309,9,2013,Agency_03,SKU_02,1538040,217280,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,934.308,789624076,454252482,1257.300417,1137.902428,119.397989,29.85641026,2,3,9
201309,9,2013,Agency_03,SKU_03,1538040,217280,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11087.9325,789624076,454252482,1334.535671,1222.478156,112.057515,29.85641026,3,3,9
201309,9,2013,Agency_03,SKU_04,1538040,217280,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2167.10475,789624076,454252482,1979.567572,1633.93412,345.633452,29.85641026,4,3,9
201309,9,2013,Agency_03,SKU_05,1538040,217280,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,869.10375,789624076,454252482,1390.143262,1216.166604,173.976658,29.85641026,5,3,9
201309,9,2013,Agency_03,SKU_32,1538040,217280,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.3709,789624076,454252482,1623.69557,1455.132244,168.563326,29.85641026,32,3,9
201309,9,2013,Agency_04,SKU_01,50753,117957,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.66,789624076,454252482,1245.921677,1233.294936,12.626741,29.85641026,1,4,9
201309,9,2013,Agency_04,SKU_02,50753,117957,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.996,789624076,454252482,1252.25,1252.25,0,29.85641026,2,4,9
201309,9,2013,Agency_04,SKU_03,50753,117957,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,729.7596,789624076,454252482,1324.59376,1130.324147,194.269613,29.85641026,3,4,9
201309,9,2013,Agency_04,SKU_04,50753,117957,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,113.9976,789624076,454252482,1987.494315,1833.628616,153.865699,29.85641026,4,4,9
201309,9,2013,Agency_04,SKU_05,50753,117957,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.1502,789624076,454252482,1382.112676,1305.328639,76.784037,29.85641026,5,4,9
201309,9,2013,Agency_05,SKU_01,3044268,182944,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11695.215,789624076,454252482,1242.111423,1144.474558,97.636865,27.23442623,1,5,9
201309,9,2013,Agency_05,SKU_02,3044268,182944,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1214.352,789624076,454252482,1238.40579,1106.831535,131.574255,27.23442623,2,5,9
201309,9,2013,Agency_05,SKU_03,3044268,182944,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1080.25725,789624076,454252482,1363.925584,1187.311889,176.613695,27.23442623,3,5,9
201309,9,2013,Agency_05,SKU_04,3044268,182944,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2702.8425,789624076,454252482,1996.417646,1712.371653,284.045993,27.23442623,4,5,9
201309,9,2013,Agency_05,SKU_05,3044268,182944,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,446.4054,789624076,454252482,1425.78252,1309.710011,116.072509,27.23442623,5,5,9
201309,9,2013,Agency_05,SKU_14,3044268,182944,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,27.23442623,14,5,9
201309,9,2013,Agency_05,SKU_21,3044268,182944,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,27.23442623,21,5,9
201309,9,2013,Agency_05,SKU_23,3044268,182944,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,27.23442623,23,5,9
201309,9,2013,Agency_05,SKU_26,3044268,182944,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,27.23442623,26,5,9
201309,9,2013,Agency_07,SKU_01,1868030,175785,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7516.8,789624076,454252482,1243.604522,1156.203775,87.400747,27.50232558,1,7,9
201309,9,2013,Agency_07,SKU_02,1868030,175785,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,716.04,789624076,454252482,1243.448024,1113.809957,129.638067,27.50232558,2,7,9
201309,9,2013,Agency_07,SKU_03,1868030,175785,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,709.0326,789624076,454252482,1364.701888,1210.069803,154.632085,27.50232558,3,7,9
201309,9,2013,Agency_07,SKU_04,1868030,175785,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1335.318,789624076,454252482,2025.712562,1877.607841,148.104721,27.50232558,4,7,9
201309,9,2013,Agency_07,SKU_05,1868030,175785,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76.8717,789624076,454252482,1425.355066,1320.487768,104.867298,27.50232558,5,7,9
201309,9,2013,Agency_07,SKU_21,1868030,175785,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,27.50232558,21,7,9
201309,9,2013,Agency_08,SKU_01,71662,123610,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,137.376,789624076,454252482,1243.6875,1157.43863,86.24887,27.23442623,1,8,9
201309,9,2013,Agency_08,SKU_02,71662,123610,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,27.23442623,2,8,9
201309,9,2013,Agency_08,SKU_03,71662,123610,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.2128,789624076,454252482,1364.760638,1271.21533,93.545308,27.23442623,3,8,9
201309,9,2013,Agency_08,SKU_04,71662,123610,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,178.2171,789624076,454252482,2030.075573,1757.828175,272.247398,27.23442623,4,8,9
201309,9,2013,Agency_08,SKU_05,71662,123610,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,27.23442623,5,8,9
201309,9,2013,Agency_09,SKU_01,1646094,213511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3814.884,789624076,454252482,1250.87624,1106.140074,144.736166,30.66595745,1,9,9
201309,9,2013,Agency_09,SKU_02,1646094,213511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1450.224,789624076,454252482,1253.972254,1043.600782,210.371472,30.66595745,2,9,9
201309,9,2013,Agency_09,SKU_03,1646094,213511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5670.738,789624076,454252482,1378.989568,1130.763461,248.226107,30.66595745,3,9,9
201309,9,2013,Agency_09,SKU_04,1646094,213511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1752.71325,789624076,454252482,2063.199578,1788.914927,274.284651,30.66595745,4,9,9
201309,9,2013,Agency_09,SKU_05,1646094,213511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1251.801,789624076,454252482,1427.269266,1275.349784,151.919482,30.66595745,5,9,9
201309,9,2013,Agency_09,SKU_21,1646094,213511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,30.66595745,21,9,9
201309,9,2013,Agency_09,SKU_27,1646094,213511,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,30.66595745,27,9,9
201309,9,2013,Agency_10,SKU_01,1716027,117463,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2330.532,789624076,454252482,1249.929703,1141.850022,108.079681,27.50232558,1,10,9
201309,9,2013,Agency_10,SKU_02,1716027,117463,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,203.904,789624076,454252482,1250.542373,1090.699053,159.84332,27.50232558,2,10,9
201309,9,2013,Agency_10,SKU_03,1716027,117463,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3317.50425,789624076,454252482,1378.599747,1171.540309,207.059438,27.50232558,3,10,9
201309,9,2013,Agency_10,SKU_04,1716027,117463,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1075.245,789624076,454252482,2048.921834,1803.859636,245.062198,27.50232558,4,10,9
201309,9,2013,Agency_10,SKU_05,1716027,117463,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.5857,789624076,454252482,1441.759499,1396.227679,45.53182,27.50232558,5,10,9
201309,9,2013,Agency_10,SKU_21,1716027,117463,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,27.50232558,21,10,9
201309,9,2013,Agency_10,SKU_23,1716027,117463,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,27.50232558,23,10,9
201309,9,2013,Agency_10,SKU_32,1716027,117463,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58.9158,789624076,454252482,1659.343436,1443.458304,215.885132,27.50232558,32,10,9
201309,9,2013,Agency_11,SKU_01,135561,100461,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,280.908,789624076,454252482,1243.900399,1163.245122,80.655277,27.50232558,1,11,9
201309,9,2013,Agency_11,SKU_02,135561,100461,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.608,789624076,454252482,1244.566468,1099.521329,145.045139,27.50232558,2,11,9
201309,9,2013,Agency_11,SKU_03,135561,100461,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145.935,789624076,454252482,1375.782285,1193.075439,182.706846,27.50232558,3,11,9
201309,9,2013,Agency_11,SKU_04,135561,100461,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,140.8995,789624076,454252482,2045.854748,1889.126569,156.728179,27.50232558,4,11,9
201309,9,2013,Agency_11,SKU_05,135561,100461,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,27.50232558,5,11,9
201309,9,2013,Agency_12,SKU_01,1596955,205376,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8888.6175,789624076,454252482,1280.267154,1171.404922,108.862232,23.35642202,1,12,9
201309,9,2013,Agency_12,SKU_02,1596955,205376,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3363.228,789624076,454252482,1279.659817,1074.611057,205.04876,23.35642202,2,12,9
201309,9,2013,Agency_12,SKU_03,1596955,205376,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,631.2852,789624076,454252482,1317.89486,1144.205479,173.689381,23.35642202,3,12,9
201309,9,2013,Agency_12,SKU_04,1596955,205376,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1420.11375,789624076,454252482,2051.792732,1885.918908,165.873824,23.35642202,4,12,9
201309,9,2013,Agency_12,SKU_05,1596955,205376,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1688.81325,789624076,454252482,1406.34751,1290.25436,116.09315,23.35642202,5,12,9
201309,9,2013,Agency_12,SKU_07,1596955,205376,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.975,789624076,454252482,1313.676175,1276.773124,36.903051,23.35642202,7,12,9
201309,9,2013,Agency_13,SKU_01,1520066,110666,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6236.568,789624076,454252482,1280.184775,1186.722585,93.46219,23.35642202,1,13,9
201309,9,2013,Agency_13,SKU_02,1520066,110666,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3294.216,789624076,454252482,1279.930924,1089.833308,190.097616,23.35642202,2,13,9
201309,9,2013,Agency_13,SKU_03,1520066,110666,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,548.8848,789624076,454252482,1318.723885,1176.188254,142.535631,23.35642202,3,13,9
201309,9,2013,Agency_13,SKU_04,1520066,110666,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1437.81375,789624076,454252482,2044.298126,1889.71851,154.579616,23.35642202,4,13,9
201309,9,2013,Agency_13,SKU_05,1520066,110666,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1211.544,789624076,454252482,1407.517866,1306.211256,101.30661,23.35642202,5,13,9
201309,9,2013,Agency_13,SKU_07,1520066,110666,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.275,789624076,454252482,1308.627648,1308.627648,0,23.35642202,7,13,9
201309,9,2013,Agency_13,SKU_20,1520066,110666,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,789624076,454252482,0,0,0,23.35642202,20,13,9
201309,9,2013,Agency_15,SKU_01,200260,104564,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,836.352,789624076,454252482,1283.090473,1215.675887,67.414586,23.35642202,1,15,9
201309,9,2013,Agency_15,SKU_02,200260,104564,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,194.94,789624076,454252482,1283.965166,1121.960976,162.00419,23.35642202,2,15,9
201309,9,2013,Agency_15,SKU_03,200260,104564,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,169.9614,789624076,454252482,1326.205215,1198.017671,128.187544,23.35642202,3,15,9
201309,9,2013,Agency_15,SKU_04,200260,104564,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,141.5385,789624076,454252482,2064.081741,1964.162512,99.919229,23.35642202,4,15,9
201309,9,2013,Agency_15,SKU_05,200260,104564,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,155.0214,789624076,454252482,1410.352606,1339.116278,71.236328,23.35642202,5,15,9
201309,9,2013,Agency_16,SKU_01,1232242,246911,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8805.885,789624076,454252482,1278.934666,1177.500637,101.434029,23.35642202,1,16,9
201309,9,2013,Agency_16,SKU_02,1232242,246911,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3089.772,789624076,454252482,1279.233515,1088.841939,190.391576,23.35642202,2,16,9
201309,9,2013,Agency_16,SKU_03,1232242,246911,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,326.3022,789624076,454252482,1317.580651,1169.496329,148.084322,23.35642202,3,16,9
